NAME,STUSAB,SUMLEV,REGION,DIVISION,STATE,COUNTY,AREALAND,AREAWATR,POP100,HU100
Sabine Parish,LA,050,3,7,22,085,2244636736,375445763,24233,14130
St. Bernard Parish,LA,050,3,7,22,087,977764266,4611616395,35897,16794
St. Charles Parish,LA,050,3,7,22,089,722820579,340703006,52780,19896
St. Helena Parish,LA,050,3,7,22,091,1057758275,2810554,11203,5150
St. James Parish,LA,050,3,7,22,093,625577772,42532340,22102,8455
St. John the Baptist Parish,LA,050,3,7,22,095,551851752,348524505,45924,17510
St. Landry Parish,LA,050,3,7,22,097,2392836670,39114892,83384,35692
St. Martin Parish,LA,050,3,7,22,099,1910498478,204200686,52160,21941
St. Mary Parish,LA,050,3,7,22,101,1438424557,1460866962,54650,23028
St. Tammany Parish,LA,050,3,7,22,103,2189966775,721668349,233740,95412
Tangipahoa Parish,LA,050,3,7,22,105,2049391733,82862999,121097,50073
Tensas Parish,LA,050,3,7,22,107,1561204557,99471079,5252,3357
Terrebonne Parish,LA,050,3,7,22,109,3190385866,2202156933,111860,43887
Union Parish,LA,050,3,7,22,111,2271389460,73594414,22721,11346
Vermilion Parish,LA,050,3,7,22,113,3038572441,955369492,57999,25235
Vernon Parish,LA,050,3,7,22,115,3439271369,35158568,52334,21433
Washington Parish,LA,050,3,7,22,117,1734061145,16471724,47168,21039
Webster Parish,LA,050,3,7,22,119,1535939758,56487776,41207,19336
West Baton Rouge Parish,LA,050,3,7,22,121,498298900,29602065,23788,9324
West Carroll Parish,LA,050,3,7,22,123,931478647,2386193,11604,5046
West Feliciana Parish,LA,050,3,7,22,125,1044318335,59023580,15625,5097
Winn Parish,LA,050,3,7,22,127,2460712069,17448044,15313,7234
Androscoggin County,ME,050,1,1,23,001,1211926439,75610678,107702,49090
Aroostook County,ME,050,1,1,23,003,17278664655,404653951,71870,39529
Cumberland County,ME,050,1,1,23,005,2163263369,989949911,281674,138657
Franklin County,ME,050,1,1,23,007,4394196449,121392907,30768,21709
Hancock County,ME,050,1,1,23,009,4110034060,1963321064,54418,40184
Kennebec County,ME,050,1,1,23,011,2246876912,216653706,122151,60972
Knox County,ME,050,1,1,23,013,945691411,2017114386,39736,23744
Lincoln County,ME,050,1,1,23,015,1180563700,631400289,34457,23493
Oxford County,ME,050,1,1,23,017,5378990983,256086721,57833,36055
Penobscot County,ME,050,1,1,23,019,8799125852,413670635,153923,73860
Piscataquis County,ME,050,1,1,23,021,10258570727,1080309847,17535,15340
Sagadahoc County,ME,050,1,1,23,023,657066836,301332007,35293,18288
Somerset County,ME,050,1,1,23,025,10164156961,438038365,52228,30569
Waldo County,ME,050,1,1,23,027,1890479704,318149622,38786,21566
Washington County,ME,050,1,1,23,029,6637257545,1800019787,32856,23001
York County,ME,050,1,1,23,031,2565935077,722608929,197131,105773
Allegany County,MD,050,3,5,24,001,1098563627,14954037,75087,33311
Anne Arundel County,MD,050,3,5,24,003,1074590684,447805092,537656,212562
Baltimore County,MD,050,3,5,24,005,1549594703,216144619,805029,335622
Calvert County,MD,050,3,5,24,009,552061078,341669638,88737,33780
Caroline County,MD,050,3,5,24,011,827292416,16789670,33066,13482
Carroll County,MD,050,3,5,24,013,1159264845,13190001,167134,62406
Cecil County,MD,050,3,5,24,015,896842957,185350813,101108,41103
Charles County,MD,050,3,5,24,017,1185563933,479715576,146551,54963
Dorchester County,MD,050,3,5,24,019,1400575316,1145393243,32618,16554
Frederick County,MD,050,3,5,24,021,1709964627,18537350,233385,90136
Garrett County,MD,050,3,5,24,023,1675989023,22363466,30097,18854
Harford County,MD,050,3,5,24,025,1132055422,231943998,244826,95554
Howard County,MD,050,3,5,24,027,649416399,6871682,287085,109282
Kent County,MD,050,3,5,24,029,717505271,353313295,20197,10549
Montgomery County,MD,050,3,5,24,031,1272343169,40645480,971777,375905
Prince George's County,MD,050,3,5,24,033,1250163582,41816219,863420,328182
Queen Anne's County,MD,050,3,5,24,035,963235987,359449898,47798,20140
St. Mary's County,MD,050,3,5,24,037,925092041,1054309969,105151,41282
Somerset County,MD,050,3,5,24,039,828079452,752725351,26470,11130
Talbot County,MD,050,3,5,24,041,695511159,539409159,37782,19577
Washington County,MD,050,3,5,24,043,1185644157,24769174,147430,60814
Wicomico County,MD,050,3,5,24,045,969804281,66808582,98733,41192
Worcester County,MD,050,3,5,24,047,1212841011,586834971,51454,55749
Baltimore city,MD,050,3,5,24,510,209643241,28768302,620961,296685
Barnstable County,MA,050,1,1,25,001,1019738402,2361587952,215888,160281
Berkshire County,MA,050,1,1,25,003,2400465435,50772406,131219,68508
Bristol County,MA,050,1,1,25,005,1432510950,357753895,548285,230535
Dukes County,MA,050,1,1,25,007,267403794,1004180155,16535,17188
Essex County,MA,050,1,1,25,009,1275732137,870004713,743159,306754
Franklin County,MA,050,1,1,25,011,1811228845,65410658,71372,33758
Hampden County,MA,050,1,1,25,013,1598385896,44316925,463490,192175
Hampshire County,MA,050,1,1,25,015,1365585170,46500379,158080,62603
Middlesex County,MA,050,1,1,25,017,2118135038,75739760,1503085,612004
Nantucket County,MA,050,1,1,25,019,116471398,669992419,10172,11618
Norfolk County,MA,050,1,1,25,021,1025908386,124944841,670850,270359
Plymouth County,MA,050,1,1,25,023,1706996627,1124514393,494919,200161
Suffolk County,MA,050,1,1,25,025,150618894,160748611,722023,315522
Worcester County,MA,050,1,1,25,027,3912876833,177216729,798552,326788
Alcona County,MI,050,2,3,26,001,1747168145,2890419533,10942,11073
Alger County,MI,050,2,3,26,003,2370019042,10703554733,9601,6554
Allegan County,MI,050,2,3,26,005,2137337922,2610856790,111408,49426
Alpena County,MI,050,2,3,26,007,1481110566,2908717141,29598,16053
Antrim County,MI,050,2,3,26,009,1232064018,326513140,23580,17824
Arenac County,MI,050,2,3,26,011,940660726,822319209,15899,9803
Baraga County,MI,050,2,3,26,013,2326474801,441629543,8860,5270
Barry County,MI,050,2,3,26,015,1432500402,62029172,59173,27010
Bay County,MI,050,2,3,26,017,1145557748,487991946,107771,48220
Benzie County,MI,050,2,3,26,019,828028289,1398240608,17525,12199
Berrien County,MI,050,2,3,26,021,1470457874,2625535357,156813,76922
Branch County,MI,050,2,3,26,023,1311488743,34465281,45248,20841
Calhoun County,MI,050,2,3,26,025,1829135298,31390284,136146,61042
Cass County,MI,050,2,3,26,027,1269253670,47281098,52293,25887
Charlevoix County,MI,050,2,3,26,029,1078313350,2522971210,25949,17249
Cheboygan County,MI,050,2,3,26,031,1852525483,440605827,26152,18298
Chippewa County,MI,050,2,3,26,033,4036289692,2952509199,38520,21253
Clare County,MI,050,2,3,26,035,1461569881,28552600,30926,23233
Clinton County,MI,050,2,3,26,037,1466991079,21106494,75382,30695
Crawford County,MI,050,2,3,26,039,1440758147,18031692,14074,11092
Delta County,MI,050,2,3,26,041,3033124287,2124381333,37069,20214
Dickinson County,MI,050,2,3,26,043,1972018016,40533105,26168,13990
Eaton County,MI,050,2,3,26,045,1489695507,11028096,107759,47050
Emmet County,MI,050,2,3,26,047,1210803605,1073558172,32694,21304
Genesee County,MI,050,2,3,26,049,1649763682,32658914,425790,192180
Gladwin County,MI,050,2,3,26,051,1299601369,36650228,25692,17672
Gogebic County,MI,050,2,3,26,053,2853775286,969936900,16427,10795
Grand Traverse County,MI,050,2,3,26,055,1202611911,354786289,86986,41599
Gratiot County,MI,050,2,3,26,057,1472313856,8150717,42476,16339
Hillsdale County,MI,050,2,3,26,059,1549158422,22980609,46688,21757
Houghton County,MI,050,2,3,26,061,2613554735,1275314652,36628,18636
Huron County,MI,050,2,3,26,063,2164469622,3369824158,33118,21199
Ingham County,MI,050,2,3,26,065,1440343968,11894285,280895,121281
Ionia County,MI,050,2,3,26,067,1479671240,22641747,63905,24778
Iosco County,MI,050,2,3,26,069,1422153154,3473073181,25887,20443
Iron County,MI,050,2,3,26,071,3020312287,116706564,11817,9197
Isabella County,MI,050,2,3,26,073,1483225590,12960487,70311,28381
Jackson County,MI,050,2,3,26,075,1817306121,56540223,160248,69458
Kalamazoo County,MI,050,2,3,26,077,1454688724,48274044,250331,110007
Kalkaska County,MI,050,2,3,26,079,1450043265,28078610,17153,12171
Kent County,MI,050,2,3,26,081,2193584722,64739558,602622,246901
Keweenaw County,MI,050,2,3,26,083,1398883200,14053475910,2156,2467
Lake County,MI,050,2,3,26,085,1469481397,17896759,11539,14966
Lapeer County,MI,050,2,3,26,087,1665397257,51362519,88319,36332
Leelanau County,MI,050,2,3,26,089,899168573,5659178382,21708,14935
Lenawee County,MI,050,2,3,26,091,1941337767,30701176,99892,43452
Livingston County,MI,050,2,3,26,093,1464001028,52188299,180967,72809
Luce County,MI,050,2,3,26,095,2328602234,2624718308,6631,4343
Mackinac County,MI,050,2,3,26,097,2645851022,2794791851,11113,11010
Macomb County,MI,050,2,3,26,099,1241183094,237312769,840978,356626
Manistee County,MI,050,2,3,26,101,1404159906,1912485293,24733,15694
Marquette County,MI,050,2,3,26,103,4683737366,4185779618,67077,34330
Mason County,MI,050,2,3,26,105,1282232870,1935676016,28705,17293
Mecosta County,MI,050,2,3,26,107,1437626850,41759550,42798,21131
Menominee County,MI,050,2,3,26,109,2704152851,761800249,24029,14227
Midland County,MI,050,2,3,26,111,1337087878,30601740,83629,35960
Missaukee County,MI,050,2,3,26,113,1462634072,23577412,14849,9117
Monroe County,MI,050,2,3,26,115,1422924260,338316259,152021,62971
Montcalm County,MI,050,2,3,26,117,1826976057,39956625,63342,28221
Montmorency County,MI,050,2,3,26,119,1415851499,41411010,9765,9597
Muskegon County,MI,050,2,3,26,121,1293040828,2488405138,172188,73561
Newaygo County,MI,050,2,3,26,123,2106188282,125575601,48460,25075
Oakland County,MI,050,2,3,26,125,2247237402,102643656,1202362,527255
Oceana County,MI,050,2,3,26,127,1326257820,2056136375,26570,15944
Ogemaw County,MI,050,2,3,26,129,1459425916,29693554,21699,16047
Ontonagon County,MI,050,2,3,26,131,3396056253,6292619305,6780,5672
Osceola County,MI,050,2,3,26,133,1466946699,17365931,23528,13632
Oscoda County,MI,050,2,3,26,135,1465236876,15152992,8640,9118
Otsego County,MI,050,2,3,26,137,1333769920,29053674,24164,14731
Ottawa County,MI,050,2,3,26,139,1459373665,2765957666,263801,102495
Presque Isle County,MI,050,2,3,26,141,1706074274,4957333304,13376,10428
Roscommon County,MI,050,2,3,26,143,1345849993,156424239,24449,24459
Saginaw County,MI,050,2,3,26,145,2072284641,41056727,200169,86844
St. Clair County,MI,050,2,3,26,147,1867822812,298719230,163040,71822
St. Joseph County,MI,050,2,3,26,149,1296524618,52942658,61295,27778
Sanilac County,MI,050,2,3,26,151,2493035045,1624894854,43114,22725
Schoolcraft County,MI,050,2,3,26,153,3033804451,1845681047,8485,6313
Shiawassee County,MI,050,2,3,26,155,1374422924,26624209,70648,30319
Tuscola County,MI,050,2,3,26,157,2080088206,286929756,55729,24451
Van Buren County,MI,050,2,3,26,159,1573351092,1249470315,76258,36785
Washtenaw County,MI,050,2,3,26,161,1828442046,42615161,344791,147573
Wayne County,MI,050,2,3,26,163,1585280173,156946749,1820584,821693
Wexford County,MI,050,2,3,26,165,1463347858,27101225,32735,16736
Aitkin County,MN,050,2,4,27,001,4718084060,449700337,16202,16029
Anoka County,MN,050,2,4,27,003,1095590050,59831077,330844,126688
Becker County,MN,050,2,4,27,005,3406359731,336647129,32504,18784
Beltrami County,MN,050,2,4,27,007,6487764440,1426606363,44442,20527
Benton County,MN,050,2,4,27,009,1057494279,12320334,38451,16140
Big Stone County,MN,050,2,4,27,011,1292461863,75355978,5269,3115
Blue Earth County,MN,050,2,4,27,013,1936906099,45969834,64013,26202
Brown County,MN,050,2,4,27,015,1582716009,19099484,25893,11493
Carlton County,MN,050,2,4,27,017,2230967465,36005475,35386,15656
Carver County,MN,050,2,4,27,019,917697893,56429209,91042,34536
Cass County,MN,050,2,4,27,021,5235770376,1016739919,28567,24903
Chippewa County,MN,050,2,4,27,023,1505097828,17235577,12441,5721
Chisago County,MN,050,2,4,27,025,1074486739,71347419,53887,21172
Clay County,MN,050,2,4,27,027,2707485607,18860171,58999,23959
Clearwater County,MN,050,2,4,27,029,2587242195,79761638,8695,4773
Cook County,MN,050,2,4,27,031,3761380730,4888013531,5176,5839
Cottonwood County,MN,050,2,4,27,033,1653992908,25772471,11687,5412
Crow Wing County,MN,050,2,4,27,035,2587642841,407747951,62500,40180
Dakota County,MN,050,2,4,27,037,1456007312,63970735,398552,159598
Dodge County,MN,050,2,4,27,039,1137719781,800253,20087,7947
Douglas County,MN,050,2,4,27,041,1650598293,214205330,36009,19905
Faribault County,MN,050,2,4,27,043,1845304181,24420266,14553,7090
Fillmore County,MN,050,2,4,27,045,2230756787,2045248,20866,9732
Freeborn County,MN,050,2,4,27,047,1831346129,39715485,31255,14231
Goodhue County,MN,050,2,4,27,049,1960200576,61025171,46183,20337
Grant County,MN,050,2,4,27,051,1419728446,70764706,6018,3324
Hennepin County,MN,050,2,4,27,053,1433793826,137155436,1152425,509469
Houston County,MN,050,2,4,27,055,1429824576,43456185,19027,8601
Hubbard County,MN,050,2,4,27,057,2397485927,191360735,20428,14622
Isanti County,MN,050,2,4,27,059,1128701342,41083223,37816,15321
Itasca County,MN,050,2,4,27,061,6909367239,674021189,45058,27065
Jackson County,MN,050,2,4,27,063,1820713972,42095902,10266,4990
Kanabec County,MN,050,2,4,27,065,1350902712,31329476,16239,7849
Kandiyohi County,MN,050,2,4,27,067,2063662339,169818708,42239,19476
Kittson County,MN,050,2,4,27,069,2845889450,12431026,4552,2605
Koochiching County,MN,050,2,4,27,071,8039503592,129375868,13311,7900
Lac qui Parle County,MN,050,2,4,27,073,1981394636,33643153,7259,3692
Lake County,MN,050,2,4,27,075,5463040779,2282654608,10866,7681
Lake of the Woods County,MN,050,2,4,27,077,3361466280,1234895902,4045,3672
Le Sueur County,MN,050,2,4,27,079,1162284309,64870726,27703,12416
Lincoln County,MN,050,2,4,27,081,1390192941,30240167,5896,3108
Lyon County,MN,050,2,4,27,083,1850698900,18410959,25857,11098
McLeod County,MN,050,2,4,27,085,1272903896,36406906,36651,15760
Mahnomen County,MN,050,2,4,27,087,1444896195,64838188,5413,2786
Marshall County,MN,050,2,4,27,089,4597404993,98000478,9439,4812
Martin County,MN,050,2,4,27,091,1844971122,44621825,20840,10009
Meeker County,MN,050,2,4,27,093,1575174983,94784627,23300,10674
Mille Lacs County,MN,050,2,4,27,095,1482276069,283011102,26097,12750
Morrison County,MN,050,2,4,27,097,2913897170,73362648,33198,15731
Mower County,MN,050,2,4,27,099,1842332613,617163,39163,17027
Murray County,MN,050,2,4,27,101,1825169529,38332592,8725,4556
Nicollet County,MN,050,2,4,27,103,1161593168,47263601,32727,12873
Nobles County,MN,050,2,4,27,105,1852116504,19298885,21378,8535
Norman County,MN,050,2,4,27,107,2260512228,10208292,6852,3421
Olmsted County,MN,050,2,4,27,109,1692165422,3755969,144248,60495
Otter Tail County,MN,050,2,4,27,111,5107632889,653895064,57303,35594
Pennington County,MN,050,2,4,27,113,1596909321,4351512,13930,6297
Pine County,MN,050,2,4,27,115,3655220961,60267678,29750,17276
Pipestone County,MN,050,2,4,27,117,1204486122,2349264,9596,4483
Polk County,MN,050,2,4,27,119,5105199042,69042023,31600,14610
Pope County,MN,050,2,4,27,121,1734549440,122740995,10995,6435
Ramsey County,MN,050,2,4,27,123,394228284,46271710,508640,217197
Red Lake County,MN,050,2,4,27,125,1119929367,227816,4089,1948
Redwood County,MN,050,2,4,27,127,2275491832,8230403,16059,7272
Renville County,MN,050,2,4,27,129,2545715384,10851943,15730,7355
Rice County,MN,050,2,4,27,131,1283814887,52450706,64142,24453
Rock County,MN,050,2,4,27,133,1249552632,698235,9687,4262
Roseau County,MN,050,2,4,27,135,4329428887,16925618,15629,7469
St. Louis County,MN,050,2,4,27,137,16180692391,1585336402,200226,103058
Scott County,MN,050,2,4,27,139,923268376,30838423,129928,47124
Sherburne County,MN,050,2,4,27,141,1121251072,46945726,88499,32379
Sibley County,MN,050,2,4,27,143,1524931233,30410849,15226,6582
Stearns County,MN,050,2,4,27,145,3478697697,121259844,150642,61974
Steele County,MN,050,2,4,27,147,1112775578,6976790,36576,15343
Stevens County,MN,050,2,4,27,149,1459726518,30342360,9726,4160
Swift County,MN,050,2,4,27,151,1921985452,26172205,9783,4835
Todd County,MN,050,2,4,27,153,2447491054,89402110,24895,12917
Traverse County,MN,050,2,4,27,155,1486399478,30952260,3558,2073
Wabasha County,MN,050,2,4,27,157,1354518312,68982638,21676,9997
Wadena County,MN,050,2,4,27,159,1388928925,18038953,13843,6899
Waseca County,MN,050,2,4,27,161,1096487773,24907919,19136,7903
Washington County,MN,050,2,4,27,163,995285532,99618899,238136,92374
Watonwan County,MN,050,2,4,27,165,1126508610,12386100,11211,5047
Wilkin County,MN,050,2,4,27,167,1944970552,550670,6576,3078
Winona County,MN,050,2,4,27,169,1621864753,39825401,51461,20760
Wright County,MN,050,2,4,27,171,1713164762,136781631,124700,49000
Yellow Medicine County,MN,050,2,4,27,173,1966062753,10685860,10438,4760
Adams County,MS,050,3,6,28,001,1197628202,65113803,32297,14656
Alcorn County,MS,050,3,6,28,003,1036092671,3425827,37057,17077
Amite County,MS,050,3,6,28,005,1890950982,3877858,13131,6635
Attala County,MS,050,3,6,28,007,1903594473,4421428,19564,9126
Benton County,MS,050,3,6,28,009,1053131367,5279205,8729,4186
Bolivar County,MS,050,3,6,28,011,2270314566,75742120,34145,14070
Calhoun County,MS,050,3,6,28,013,1519218090,3590400,14962,6913
Carroll County,MS,050,3,6,28,015,1627140835,16426885,10597,5052
Chickasaw County,MS,050,3,6,28,017,1299602163,6388917,17392,7514
Choctaw County,MS,050,3,6,28,019,1083074478,4345757,8547,4150
Claiborne County,MS,050,3,6,28,021,1262375165,35735962,9604,4223
Clarke County,MS,050,3,6,28,023,1791117740,5129339,16732,7876
Clay County,MS,050,3,6,28,025,1062093753,15355523,20634,9180
Coahoma County,MS,050,3,6,28,027,1430818231,79539470,26151,10792
Copiah County,MS,050,3,6,28,029,2013052970,5751013,29449,12184
Covington County,MS,050,3,6,28,031,1071716796,2948833,19568,8496
DeSoto County,MS,050,3,6,28,033,1233210616,54041937,161252,61634
Forrest County,MS,050,3,6,28,035,1207748039,10150274,74934,32289
Franklin County,MS,050,3,6,28,037,1460181336,7728355,8118,4154
George County,MS,050,3,6,28,039,1239849234,12806128,22578,9330
Greene County,MS,050,3,6,28,041,1846027833,15386763,14400,5123
Grenada County,MS,050,3,6,28,043,1093251406,70698555,21906,10155
Hancock County,MS,050,3,6,28,045,1227002554,203966042,43929,21840
Harrison County,MS,050,3,6,28,047,1486637454,1041633627,187105,85181
Hinds County,MS,050,3,6,28,049,2252618859,19556755,245285,103421
Holmes County,MS,050,3,6,28,051,1959840949,20509212,19198,8415
Humphreys County,MS,050,3,6,28,053,1083886754,33003099,9375,3855
Issaquena County,MS,050,3,6,28,055,1069781903,73507406,1406,560
Itawamba County,MS,050,3,6,28,057,1379911657,19847169,23401,10126
Jackson County,MS,050,3,6,28,059,1871923538,830458907,139668,60067
Jasper County,MS,050,3,6,28,061,1751461017,3181592,17062,8212
Jefferson County,MS,050,3,6,28,063,1346620575,18988093,7726,3673
Jefferson Davis County,MS,050,3,6,28,065,1057862259,1800965,12487,5876
Jones County,MS,050,3,6,28,067,1799510829,12724862,67761,28424
Kemper County,MS,050,3,6,28,069,1984403181,2182347,10456,4722
Lafayette County,MS,050,3,6,28,071,1636116444,123022249,47351,22729
Lamar County,MS,050,3,6,28,073,1287367637,8749351,55658,24070
Lauderdale County,MS,050,3,6,28,075,1822402881,29835947,80261,34698
Lawrence County,MS,050,3,6,28,077,1115424285,13213420,12929,6019
Leake County,MS,050,3,6,28,079,1509963962,6414131,23805,9415
Lee County,MS,050,3,6,28,081,1165367603,8349403,82910,35872
Leflore County,MS,050,3,6,28,083,1534668183,35847069,32317,13199
Lincoln County,MS,050,3,6,28,085,1518030804,5334341,34869,15255
Lowndes County,MS,050,3,6,28,087,1309262931,28374834,59779,26556
